RespID,ppl_like_you,President,Congress,Supreme_Court,CDC,Election_officials,Intelligence,Media,Police,USPS,age,education,race,gender,income_cat,voter_cat
470370,2.0,4.0,4.0,3.0,4.0,,3.0,4.0,3.0,2.0,52,College,Hispanic,Male,Less than $40k,rarely/never
470371,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,45,Some college,White,Male,$75-125k,sporadic
470372,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,30,Some college,White,Male,$75-125k,sporadic
470373,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,65,College,White,Male,$40-75k,sporadic
470374,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,28,College,White,Male,$40-75k,rarely/never
470375,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,59,College,Black,Male,$125k or more,always
470376,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,30,College,Black,Female,$75-125k,always
470377,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,80,College,White,Female,$75-125k,always
470379,,,,,,,,,,,43,High school or less,White,Male,$75-125k,rarely/never
470382,4.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,31,College,White,Female,$125k or more,rarely/never
470383,3.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,64,College,Other/Mixed,Male,Less than $40k,sporadic
470384,4.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,43,College,White,Male,$125k or more,sporadic
470385,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,69,Some college,White,Female,$125k or more,always
470387,3.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,62,Some college,White,Male,$75-125k,sporadic
470389,3.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,66,High school or less,White,Male,$40-75k,sporadic
470391,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,68,Some college,White,Female,Less than $40k,always
470392,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,69,Some college,Black,Female,Less than $40k,always
470393,3.0,3.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,70,College,White,Male,$40-75k,rarely/never
470394,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,61,High school or less,White,Female,$75-125k,always
470395,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,81,High school or less,White,Female,$75-125k,sporadic
470396,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,60,Some college,White,Female,$40-75k,rarely/never
470397,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,56,High school or less,White,Male,Less than $40k,always
470399,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,56,Some college,White,Male,$75-125k,always
470403,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,67,High school or less,Black,Female,Less than $40k,sporadic
480432,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,70,Some college,Black,Male,$40-75k,always
470405,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,83,College,White,Male,$125k or more,always
470407,4.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,47,Some college,White,Female,$75-125k,always
470408,1.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,77,Some college,Hispanic,Male,$40-75k,always
470409,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,44,College,Other/Mixed,Female,$125k or more,sporadic
470411,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,63,Some college,White,Male,$75-125k,always
470412,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,2.0,2.0,50,High school or less,White,Female,$75-125k,always
470414,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,58,College,White,Male,$125k or more,always
470415,4.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,39,Some college,White,Male,$125k or more,rarely/never
470416,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,68,College,White,Female,Less than $40k,always
470417,3.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,39,College,Black,Male,$40-75k,rarely/never
470419,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,83,High school or less,White,Female,Less than $40k,sporadic
470420,4.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,41,Some college,White,Male,$125k or more,sporadic
470421,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,83,Some college,White,Female,$40-75k,always
470422,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,82,High school or less,White,Male,Less than $40k,always
470423,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,48,Some college,Hispanic,Female,$75-125k,sporadic
470424,2.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,70,College,White,Male,$75-125k,always
470425,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,59,College,Black,Male,$75-125k,sporadic
480454,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,30,Some college,Black,Male,$40-75k,sporadic
470426,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,65,College,Black,Female,$75-125k,rarely/never
470427,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,49,College,White,Male,$125k or more,sporadic
470428,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,44,College,White,Female,$75-125k,sporadic
470429,3.0,1.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,68,Some college,White,Male,$75-125k,always
470430,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,43,Some college,White,Female,$125k or more,sporadic
470431,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,70,College,White,Female,$75-125k,always
470433,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,52,College,White,Male,$125k or more,always
470434,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,78,High school or less,White,Female,$125k or more,sporadic
470436,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,45,College,White,Male,$125k or more,sporadic
470437,2.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,71,Some college,White,Male,$125k or more,always
470439,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,26,College,Black,Male,$125k or more,always
470440,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,65,High school or less,White,Male,$40-75k,rarely/never
470442,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,65,Some college,White,Male,$40-75k,sporadic
470444,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,73,High school or less,White,Male,Less than $40k,always
470445,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,56,High school or less,White,Female,$40-75k,always
470446,4.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,58,High school or less,Other/Mixed,Female,Less than $40k,sporadic
470448,3.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,71,Some college,White,Female,Less than $40k,sporadic
480478,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,70,Some college,Black,Female,$75-125k,always
470449,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,44,College,White,Female,$125k or more,sporadic
470450,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,40,Some college,White,Female,$125k or more,rarely/never
470451,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,68,Some college,White,Female,$75-125k,always
470452,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,65,High school or less,White,Male,$125k or more,sporadic
470455,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,63,College,Hispanic,Female,$125k or more,sporadic
470457,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,67,High school or less,Black,Male,$40-75k,rarely/never
470458,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,86,College,White,Male,$40-75k,sporadic
470459,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,77,College,White,Male,$75-125k,sporadic
470460,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,61,College,White,Female,$125k or more,always
480491,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,63,High school or less,White,Female,Less than $40k,sporadic
470461,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,53,College,White,Male,$125k or more,sporadic
470466,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,68,College,White,Male,$75-125k,sporadic
470468,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,63,High school or less,Black,Female,$75-125k,sporadic
470469,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,74,Some college,White,Female,$40-75k,always
470470,4.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,57,College,White,Male,$75-125k,sporadic
470471,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,37,College,White,Male,$75-125k,sporadic
470472,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,58,High school or less,White,Male,$40-75k,sporadic
470474,3.0,4.0,,2.0,1.0,1.0,2.0,3.0,2.0,1.0,80,College,White,Male,$75-125k,always
470476,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,66,College,Black,Female,$75-125k,always
470477,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,65,High school or less,White,Male,$75-125k,always
470478,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,69,College,White,Male,$125k or more,sporadic
470480,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,77,High school or less,Hispanic,Male,$40-75k,sporadic
470481,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,71,College,White,Male,$125k or more,always
470482,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,2.0,2.0,54,High school or less,White,Male,$40-75k,sporadic
470483,3.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,67,Some college,White,Male,$125k or more,always
470484,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,62,Some college,White,Female,$125k or more,always
470485,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,46,College,Other/Mixed,Male,$125k or more,rarely/never
470487,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,58,College,White,Male,$40-75k,always
470488,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,67,Some college,Black,Female,Less than $40k,sporadic
480520,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,61,High school or less,White,Female,$40-75k,sporadic
470489,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,42,College,Black,Male,$75-125k,sporadic
470490,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,63,College,White,Male,$125k or more,rarely/never
470491,4.0,,4.0,2.0,4.0,4.0,2.0,4.0,2.0,,57,College,White,Female,$40-75k,always
470492,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,86,Some college,White,Female,Less than $40k,always
470495,2.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,61,High school or less,White,Male,$40-75k,sporadic
470496,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,67,Some college,White,Female,$40-75k,always
470497,2.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,59,High school or less,White,Female,Less than $40k,sporadic
470498,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,38,High school or less,Hispanic,Female,$40-75k,sporadic
470499,3.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,39,Some college,White,Female,$40-75k,sporadic
480532,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,63,College,Black,Female,$75-125k,always
470501,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,2.0,63,High school or less,White,Female,Less than $40k,sporadic
470502,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,73,College,White,Female,$125k or more,always
470503,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,76,College,White,Male,$125k or more,sporadic
470504,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,78,High school or less,White,Male,$40-75k,sporadic
470505,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,59,College,Black,Male,$75-125k,always
470506,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,68,Some college,Black,Female,Less than $40k,always
480540,2.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,29,College,White,Male,$75-125k,sporadic
470507,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,56,College,White,Male,$125k or more,always
470508,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,69,High school or less,White,Male,$40-75k,always
470513,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,59,College,White,Female,$75-125k,always
470514,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,49,Some college,Black,Female,$75-125k,rarely/never
470515,1.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,77,Some college,White,Female,$75-125k,always
470517,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,70,College,White,Female,$40-75k,always
470518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,College,White,Male,Less than $40k,always
470519,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,67,High school or less,White,Female,$125k or more,always
470520,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,75,College,White,Male,$125k or more,always
470521,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,65,High school or less,White,Female,$75-125k,always
470523,,,,,,,,,,,68,High school or less,White,Female,$75-125k,rarely/never
470524,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,56,College,White,Female,$125k or more,sporadic
470525,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,44,College,White,Female,$125k or more,sporadic
470526,3.0,1.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,80,Some college,White,Male,$40-75k,always
470527,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,78,High school or less,White,Female,$75-125k,always
470528,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,57,Some college,White,Male,$75-125k,sporadic
470529,3.0,4.0,4.0,2.0,4.0,3.0,4.0,,1.0,1.0,67,College,White,Male,$125k or more,always
470530,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,57,High school or less,White,Male,$75-125k,always
470531,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,69,Some college,White,Male,$40-75k,always
470532,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,65,Some college,Black,Female,Less than $40k,sporadic
470535,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,57,Some college,White,Male,$125k or more,always
470536,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,63,High school or less,White,Female,$40-75k,rarely/never
470540,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,43,College,White,Male,$125k or more,sporadic
470541,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,67,Some college,Other/Mixed,Male,$40-75k,sporadic
470542,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,64,College,White,Female,Less than $40k,always
470543,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,41,Some college,White,Female,$40-75k,sporadic
470545,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,63,High school or less,White,Male,Less than $40k,sporadic
470547,2.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,79,College,White,Male,$125k or more,always
470548,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,74,College,Black,Male,Less than $40k,sporadic
470549,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,73,Some college,White,Male,Less than $40k,sporadic
470550,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,64,High school or less,White,Female,Less than $40k,rarely/never
470552,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,61,High school or less,White,Male,$125k or more,always
470554,2.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,75,College,White,Male,$125k or more,always
470556,2.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,42,College,White,Female,$125k or more,sporadic
470557,3.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,65,High school or less,White,Female,$75-125k,always
470558,3.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,77,High school or less,White,Female,$40-75k,always
470559,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,58,Some college,White,Female,Less than $40k,sporadic
470560,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,77,College,Black,Male,$40-75k,always
470561,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,52,College,Hispanic,Female,$125k or more,always
470562,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,90,High school or less,White,Male,$75-125k,always
470564,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,35,High school or less,White,Male,Less than $40k,rarely/never
470565,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,55,College,Other/Mixed,Male,$125k or more,sporadic
470567,4.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,55,Some college,White,Female,$125k or more,rarely/never
470568,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,59,High school or less,White,Female,Less than $40k,sporadic
470570,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,73,Some college,White,Female,Less than $40k,rarely/never
470571,3.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,59,High school or less,White,Male,Less than $40k,sporadic
470572,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,32,High school or less,White,Female,$125k or more,rarely/never
470573,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,57,Some college,White,Female,$125k or more,always
470574,2.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,2.0,68,Some college,White,Male,$40-75k,always
470575,4.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,1.0,77,College,White,Male,Less than $40k,rarely/never
470576,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,65,College,Black,Male,$75-125k,rarely/never
470577,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,63,Some college,Black,Male,$40-75k,sporadic
480614,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,57,High school or less,White,Male,$40-75k,always
470580,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,58,High school or less,White,Female,Less than $40k,sporadic
470581,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,45,College,Hispanic,Female,$75-125k,always
470582,3.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,76,Some college,White,Female,Less than $40k,sporadic
470583,2.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,67,Some college,White,Female,$40-75k,always
480620,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,28,College,Black,Male,Less than $40k,rarely/never
470584,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,82,College,White,Male,$40-75k,sporadic
470585,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,78,College,White,Female,$75-125k,sporadic
470586,3.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,69,Some college,White,Male,$75-125k,always
470587,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,80,Some college,White,Male,$40-75k,always
470589,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,60,College,White,Male,Less than $40k,always
470591,2.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,53,Some college,White,Male,$40-75k,sporadic
470593,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,38,College,White,Female,$75-125k,sporadic
470595,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,64,College,White,Female,$125k or more,always
470596,4.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,69,High school or less,White,Female,Less than $40k,always
470597,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,81,High school or less,White,Female,Less than $40k,always
470599,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,82,Some college,Black,Male,$40-75k,always
470600,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,63,High school or less,Black,Female,Less than $40k,rarely/never
470601,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,76,College,Black,Female,$125k or more,always
470602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,College,Hispanic,Male,$125k or more,always
470605,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,61,Some college,Black,Male,Less than $40k,always
470607,3.0,1.0,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,78,High school or less,White,Female,Less than $40k,sporadic
470608,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,41,High school or less,White,Female,$75-125k,rarely/never
470609,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,52,College,White,Male,$125k or more,always
470612,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,56,Some college,White,Female,$75-125k,always
470613,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,54,Some college,White,Male,Less than $40k,sporadic
470614,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,32,High school or less,White,Male,$75-125k,rarely/never
470615,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,69,High school or less,White,Female,$40-75k,sporadic
470617,3.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,45,College,White,Male,$125k or more,always
470618,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,78,College,Hispanic,Female,$125k or more,sporadic
470619,3.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,81,High school or less,White,Female,Less than $40k,always
470621,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,69,Some college,White,Female,Less than $40k,sporadic
470623,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,69,College,White,Male,$75-125k,always
470625,2.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,72,College,White,Male,$125k or more,sporadic
470626,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,73,High school or less,White,Female,Less than $40k,always
470628,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,68,High school or less,White,Male,$40-75k,sporadic
470629,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,82,High school or less,White,Male,$75-125k,rarely/never
470630,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,60,Some college,White,Male,$75-125k,always
470631,4.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,71,High school or less,White,Female,$40-75k,always
470632,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,62,High school or less,Black,Male,$40-75k,sporadic
470633,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,58,College,Other/Mixed,Male,$40-75k,sporadic
470634,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,75,Some college,White,Male,$40-75k,sporadic
470636,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,61,College,Black,Female,$40-75k,always
470637,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,56,College,White,Female,Less than $40k,always
